ticker,name,sector,ipo,delisted,first_data,last_data,bh_cagr_since_ipo,bh_vol,bh_sharpe,bh_max_dd,corr_qqq,ret_1y,ret_3y,ret_5y,ret_10y,overlay_cagr_zero,overlay_sharpe_zero,overlay_max_dd_zero,overlay_cagr_base,overlay_sharpe_base,overlay_max_dd_base,timing_adds_value_after_costs
AMAT,Applied Materials,semi_equipment,1972-10-05,,1990-01-02,2026-07-31,0.09017861056608645,0.5276313400909428,0.4284845725846936,-0.9570399928021398,0.6032511612291602,0.6853228367388811,0.8089238735875186,0.31395308898510454,0.283331722125292,0.08817557252344832,0.4139562238197232,-0.8655334836884315,0.07886383017735699,0.3916216700142036,-0.8794399568925497,False
LRCX,Lam Research,semi_equipment,1984-05-04,,1990-01-02,2026-07-31,0.2126297145144771,0.5336093642610693,0.6284568145920313,-0.8989180723874872,0.596238387826764,2.7659069311073257,0.8278447335949912,0.40643159160867026,0.20684667531305645,0.14488770102558557,0.5383678137629091,-0.8154920585005256,0.13674124066993176,0.520323538355589,-0.8255178680345311,False
MSFT,Microsoft,software,1986-03-13,,1990-01-02,2026-07-31,0.20716855334563355,0.34970012854196264,0.7134447968726615,-0.9071927404747829,0.7566082432176082,1.1233762467014965,0.7858805569731668,0.26726598336964646,0.24111428978670135,0.2501662978941597,0.9453437284611301,-0.6360127096574251,0.2413606982479488,0.9191827750287223,-0.655083376495513,True
GOOGL,Alphabet,internet,2004-08-19,,2004-08-19,2026-07-31,0.23183965163248765,0.4052914298818711,0.7169351447482766,-0.5605692728167222,0.6889421061510851,0.2242558235420664,0.2997553623575646,0.2193813038821324,0.26839185306309465,0.10348089865131471,0.46427375404482263,-0.5046369531205208,0.09256892011567008,0.43412779323882655,-0.5106939131790027,False
AMZN,Amazon,internet,1997-05-15,,1997-05-15,2026-07-31,0.11635866849470422,0.46724754462722934,0.47064427465659886,-0.9708229674356894,0.6686913900935034,0.09493569020083537,0.012316409933798234,-0.09284116899091066,0.03855796507779119,0.1362203770667345,0.5430593184896624,-0.7542387531981326,0.12617976363938466,0.5173633999683739,-0.7637813033727748,True
META,Meta Platforms,internet,2012-05-18,,2012-05-18,2026-07-31,0.2779782369004544,0.47959010608472885,0.7502651275075607,-0.7413290634282702,0.5804968185727343,2.7983709992077976,1.6150174676080602,0.6198888801812767,0.5354448830462422,0.3177393706070253,0.9540077677747043,-0.5182047355025861,0.3092851430469459,0.9353660532809331,-0.5445758116393307,True
AAPL,Apple,hardware,1980-12-12,,1990-01-02,2026-07-31,0.15613730379580537,0.3849247526234966,0.5694196484105819,-0.9255954263486352,0.6876101762751271,0.7872591091071226,0.7512153483906048,0.5907655440403636,0.4145458664047652,0.18046086063126032,0.7199335632698093,-0.7233282271144514,0.1723202152966854,0.6956329514922234,-0.7487638407390775,True
TSLA,Tesla,ai_consumer,2010-06-29,,2010-06-29,2026-07-31,0.34030314783881455,0.7090675784648832,0.7693890012118532,-0.8551997580929723,0.5071367887679477,2.064694135409598,0.8835034496202177,0.25458816673750406,0.5746149209655145,0.3200091996615926,0.7885637395728429,-0.8064916542273018,0.3085470198591427,0.7720368486210563,-0.8218018799915089,True
ORCL,Oracle,software,1986-03-12,,1990-01-02,2026-07-31,0.11560035844303451,0.3586647045452174,0.4847642648719413,-0.9878001928698903,0.6957689647556956,-0.06113373989965909,0.46448409004352786,0.43625393493916365,0.24562723384195384,0.21318362011378378,0.8537305629033449,-0.6668747143384655,0.20332996101189704,0.823358503405409,-0.6679697644124518,True
CRM,Salesforce,software,2004-06-23,,2004-06-23,2026-07-31,0.17208483013506215,0.49499358082834766,0.570658743454089,-0.8697998791039853,0.6395167692186446,0.7072632414891344,0.6100475670853476,0.04204352884088847,0.25997325271207794,0.0877542277998542,0.41290250555926133,-0.8346308833992788,0.07799487285323026,0.3885554572224876,-0.8479220570412629,False
ADBE,Adobe,software,1986-08-20,,1990-01-02,2026-07-31,0.09995717368406631,0.4132581852856248,0.43785418039396046,-0.974899483041014,0.698337201443401,-0.245458129322774,-0.2297341066740326,-0.2036334763461467,0.1966276315390567,0.1641080090196736,0.6685979223495566,-0.6517719929352286,0.15501586137658774,0.6413422427718346,-0.6676172190312647,True
NOW,ServiceNow,software,2012-06-29,,2012-06-29,2026-07-31,0.3475909171537561,0.445557049851474,0.8928612848724176,-0.7606873091102577,0.6046437788105916,0.18460792000930337,0.5506599975201152,0.28812998209832075,0.2170948724406523,0.19759163736121166,0.6818818996928006,-0.7701450818179812,0.18476751169545413,0.6517158435199679,-0.7908529416695413,False
SNOW,Snowflake,software,2020-09-16,,2020-09-16,2026-07-31,0.040713758405919176,0.6098906005562279,0.36944606350172154,-0.9153248825340982,0.5163864913303893,0.30423689653699104,-0.039183955329221365,-0.2569385332522386,,-0.11604733937577272,-0.1765488059949442,-0.7677282218334371,-0.12158193904801595,-0.1940278072616629,-0.775420955717735,False
PLTR,Palantir,software,2020-09-30,,2020-09-30,2026-07-31,1.0808664248174908,0.7039253499368199,1.4009136787685004,-0.8491021197457791,0.5006323912907984,1.9361214049194757,1.8465533998438617,0.7837029629091652,,0.9203336250591148,1.4246380234041485,-0.43640868817258827,0.9144418072534228,1.4189660309777097,-0.4385505882874513,True
CRWD,CrowdStrike,cybersecurity,2019-06-12,,2019-06-12,2026-07-31,0.25580108931927215,0.5496802116237295,0.6906231794401541,-0.6960989723936495,0.5839144384896543,-0.34574989196095485,0.29027310267655726,0.2107060028098826,,0.3009045025183923,0.8806436018697643,-0.5640747959157681,0.29693434148041375,0.8722552328817175,-0.5694573960969677,True
PANW,Palo Alto Networks,cybersecurity,2012-07-20,,2012-07-20,2026-07-31,0.23632158469144282,0.4280590879503474,0.7108519107916053,-0.550377947826723,0.5845344818668083,1.9064457500073684,0.7179284983535246,0.40847790289455976,0.3787746207163609,0.13679857267953,0.5609733409270277,-0.5480861638051162,0.12542794571048255,0.5294721477247357,-0.5585016468061386,False
FTNT,Fortinet,cybersecurity,2009-11-18,,2009-11-18,2026-07-31,0.1425382179649224,0.4582971018719777,0.5189862133331856,-0.7203546703153288,0.5430529682110583,0.14483800811121283,0.22677432511931706,0.1128834621730499,0.23386125722008066,0.09527815300966513,0.4362226335729228,-0.580427405138275,0.08366779886620157,0.4050133371600361,-0.6019648826313337,False
ANET,Arista Networks,networking,2014-06-06,,2014-06-06,2026-07-31,0.24954975739002827,0.503480869364818,0.6975107267133395,-0.9271331090931302,0.5057920192819776,1.7538260736501226,1.3796162355041535,0.3459936968685031,0.19211015494877381,0.17490673495326492,0.6473785178467661,-0.7662136966857523,0.1638746262061208,0.619100014839445,-0.7842934100788869,False
SMCI,Super Micro Computer,dc_infrastructure,2007-03-29,,2007-03-29,2026-07-31,0.07568653487680521,0.7381551600701411,0.4669996443185117,-0.9256291036212165,0.5067221748706634,-0.43780112517903313,-0.2592992489059376,-0.22271998507891166,-0.10875073861604845,0.13713525719956765,0.504993820655093,-0.7646954527934445,0.12728378964445208,0.48823645950177386,-0.7772195945239857,True
DELL,Dell Technologies,hardware,2018-12-28,,2018-12-28,2026-07-31,0.23671457617422975,0.41057086628682854,0.7221348318170817,-0.5622083661252156,0.6507797848059254,0.10706094279930878,0.4574664211552377,0.2298870763359835,,0.11932566401203881,0.5079634393437658,-0.5457259929201429,0.1108651709623083,0.48462045379184143,-0.5512389478927987,False
VRT,Vertiv,dc_infrastructure,2020-02-10,,2020-02-10,2026-07-31,0.5065349389341451,0.5703370565883232,1.00257317481705,-0.6552939605630627,0.53700298281228,0.012192519993416306,0.6638496722180256,0.5445112057589274,,0.3911757997279748,0.9442516733683427,-0.6422850486868439,0.3826244839229551,0.9304670311645857,-0.6504202790051744,False
CEG,Constellation Energy,power,2022-02-02,,2022-02-02,2026-07-31,0.10339518310931095,0.3606688752550266,0.45257282543598026,-0.512505337983675,0.4182389754538385,0.4201362610968191,0.38785074862786817,,,0.23204119487987307,0.9068591381840769,-0.24853663000886184,0.2274583493297142,0.8926083376593024,-0.2513806684698613,True
VST,Vistra,power,2016-10-04,,2016-10-04,2026-07-31,0.09083356043545687,0.39468710416932873,0.41800927973073115,-0.5994465239887488,0.4087518825373206,0.46014012684034644,0.072075327776157,0.1304566048511644,0.1287207693481469,-0.022917808215372593,0.07830706089301334,-0.5420744962829598,-0.03165367883083414,0.0492711420061995,-0.5647369118422509,False
SUNW,Sun Microsystems,hardware,1986-03-04,2010-01-27,1990-01-02,2010-01-27,-0.01584518443262417,0.5627814103422736,0.2526383582329861,-0.9979475963840472,0.689774214127056,-0.034437308634834296,-0.36439748234247804,-0.15184925947743388,-0.3742973023439611,0.17722408195903516,0.712113505113181,-0.6554698027471578,0.17533458298957028,0.7060462974449772,-0.654047025518036,True
EMC,EMC Corp,hardware,1986-04-04,2016-09-07,1990-01-02,2016-09-07,0.13954162711077078,0.4679643121667854,0.5127021887510225,-0.9718214795449102,0.6851988080370144,0.2866922641735503,0.1854554739316221,0.11472321745441327,-0.07560346946195329,0.12608540304626703,0.5570073461033508,-0.8697349479656933,0.12047258306161868,0.5394618920033533,-0.8850901051730925,True
YHOO,Yahoo,internet,1996-04-12,2017-06-16,1996-04-12,2017-06-16,0.03406787405660272,0.5947987558338851,0.35612751806348225,-0.9961730735035861,0.6336004406676004,-0.05233843069285293,0.42284087469097975,0.4489450854004142,0.3482993360817639,0.11523904664316253,0.48873944078836556,-0.903136145563547,0.10922841433027641,0.4730172245795698,-0.9136959686196102,True
MXIM,Maxim Integrated,semiconductors,1988-02-29,2021-08-26,1990-01-02,2021-08-26,0.04892716629814675,0.4731112078377895,0.337783224802554,-0.993771273942669,0.656216292257807,0.841972162384234,0.07660907118858429,0.16450617826333525,0.301459486181594,0.11701035948190297,0.5160251327139499,-0.8728579359147846,0.10872287572885653,0.4912909184097286,-0.8827578325201192,True
XLNX,Xilinx,semiconductors,1990-06-12,2022-02-14,1990-06-12,2022-02-14,0.23585298577627567,0.48101315742131184,0.6815848101385069,-0.8803697067811189,0.643843263025461,0.23530158303145976,0.8436110879475098,0.7437737318685402,0.3997002458592396,0.21146438254657696,0.7325558873471789,-0.7351196582495065,0.20442991698301993,0.7154732798516135,-0.744701755707774,True
